DATAFLOW,REF_AREA,FREQ,UNIT_MEASURE,SOURCE_DETAIL,MEASURE,TRADE_TYPE,HS_SECTION,HS_CHAPTER,COUNTRY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,OBS_COMMENT,DECIMALS
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2019-11,77712275395.06,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2019-12,80692383153.17,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2020-01,77230016797.58,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2020-02,77264512748.88,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2020-03,67887608857.62,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2020-04,47665679446.98,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2020-05,51276374889.42,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2020-06,58817549632.69,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2020-07,56513024724.75,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2020-08,68325317194.65,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2020-09,66169731294.45,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2020-10,66261134586.17,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2020-11,71652623052.27,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2020-12,76048490645.54,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2021-01,75580302675.27,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2021-02,69715782556.82,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2021-03,87843856095.03,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2021-04,78061716515.61,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2021-05,79091656216.58,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2021-06,83219002372.70,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2021-07,76026162759.28,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2021-08,81959975547.81,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2021-09,84500681130.01,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2021-10,89050008435.47,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2021-11,93232641307.62,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2021-12,93351707492.57,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2022-01,90979230029.29,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2022-02,89100740485.38,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,IMP,_T,_Z,_Z,2022-03,103636550669.37,,,,0
